,pair,title,description,link,provider,time_published
3529,usd-zar,Mexican peso snaps four-day loses in extended Latam asset recovery,"By Lisa Pauline Mattackal and Ankika Biswas (Reuters) -The Mexican peso jumped against the dollar on Wednesday, a day ahead of key inflation data and a monetary policy decision,...",https://www.investing.com/news/economy-news/stocks-track-global-shares-higher-dollar-gains-weigh-on-fx-3558745,Reuters,2024-08-07 19:28:29
3530,usd-zar,Morning Bid: Fed composes fraught markets,A look at the day ahead in European and global markets from Vidya Ranganathan It's happening all-at-once again in markets. A powerful rally has lifted Japan's Nikkei and Asian...,https://www.investing.com/news/economy-news/morning-bid-fed-composes-fraught-markets-3555960,Reuters,2024-08-06 04:40:59
3531,usd-zar,South African rand extends gains as dollar slips,"JOHANNESBURG (Reuters) -South Africa's rand extended its gains against a weaker dollar on Friday, fuelled by expectations that the Federal Reserve will cut interest rates later...",https://www.investing.com/news/economy-news/south-african-rand-extends-gains-as-dollar-slips-3508755,Reuters,2024-07-05 16:21:12
3532,usd-zar,"South African rand extends losses, focus on unity government's reforms",JOHANNESBURG (Reuters) -The South African rand extended losses on Tuesday after a turbulent start to the week as markets waited to see how the new government of national unity...,https://www.investing.com/news/economy-news/south-african-rand-extends-losses-on-concerns-over-unity-government-obstacles-3504814,Reuters,2024-07-02 15:46:16
3533,usd-zar,South African markets retreat after 'sugar rush' of Ramaphosa's cabinet,By Bhargav Acharya and Kopano Gumbi JOHANNESBURG (Reuters) -South African assets gave up some gains on Monday as the initial optimism shown by the markets waned a day after...,https://www.investing.com/news/economy-news/south-african-rand-gains-after-ramaphosa-announces-new-cabinet-3503003,Reuters,2024-07-01 15:55:58
3534,usd-zar,South African rand rallies on hope DA and ANC can agree on cabinet posts,JOHANNESBURG (Reuters) -The South African rand rallied on Friday on optimism that the Democratic Alliance (DA) and African National Congress (ANC) would reach an agreement over...,https://www.investing.com/news/economy-news/south-african-rand-gains-as-cabinet-announcement-wait-drags-on-3500715,Reuters,2024-06-28 15:17:25
3535,usd-zar,South African rand drops on reported discord over cabinet posts,By Tannur Anders JOHANNESBURG (Reuters) -The South African rand fell sharply on Thursday after media reports of a major disagreement between the pro-business Democratic Alliance...,https://www.investing.com/news/economy-news/south-african-rand-weakens-as-focus-still-on-cabinet-announcement-3498753,Reuters,2024-06-27 15:42:52
3536,usd-zar,S.African rand slips as cabinet announcement appears nearer,JOHANNESBURG (Reuters) -The South African rand weakened in volatile trade on Tuesday as comments from the two biggest parties in the unity government suggested a cabinet...,https://www.investing.com/news/economy-news/south-african-rand-claws-back-some-losses-on-reports-cabinet-talks-progress-3495013,Reuters,2024-06-25 12:46:14
3537,usd-zar,"South African rand slips, focus on president's cabinet picks","JOHANNESBURG (Reuters) -South Africa's rand slipped on Thursday, as investors turned cautious ahead of newly re-elected President Cyril Ramaphosa's cabinet appointments under a...",https://www.investing.com/news/economy-news/south-african-rand-edges-lower-focus-on-presidents-cabinet-picks-3489514,Reuters,2024-06-20 15:43:02
3538,usd-zar,Investors cautiously optimistic S.Africa's new government can deliver growth-friendly reforms,"By Kopano Gumbi JOHANNESBURG (Reuters) - Investors are optimistic South Africa's new unity government can deliver stable economic policies to revive growth, but are cautious about...",https://www.investing.com/news/economic-indicators/investors-cautiously-optimistic-safricas-new-government-can-deliver-growthfriendly-reforms-3489076,Reuters,2024-06-19 13:00:34
3539,usd-zar,US dollar rises as strong service sector data muddles Fed easing this year,By Gertrude Chavez-Dreyfuss NEW YORK (Reuters) -The U.S. dollar drifted higher on Wednesday after data showed the services sector in the world's largest economy rebounded in May...,https://www.investing.com/news/forex-news/us-dollar-rises-as-strong-service-sector-data-muddles-fed-easing-this-year-3470863,Reuters,2024-06-05 20:22:02
3540,usd-zar,Elections roil markets as biggest race looms in packed 2024,"By Libby George and Naomi Rovnick LONDON (Reuters) - Election results in Mexico, South Africa and India jolted currencies and stocks alike, a stark reminder that politics still...",https://www.investing.com/news/stock-market-news/elections-roil-markets-as-biggest-race-looms-in-packed-2024-3471507,Reuters,2024-06-05 12:17:19
3541,usd-zar,"Mexico, South Africa and India deliver political punch to markets","By Marc Jones LONDON (Reuters) -A clobbering for South Africa's, Mexico's and even India's heavyweight markets in recent days has proved without doubt that politics can still...",https://www.investing.com/news/stock-market-news/mexico-south-africa-and-india-deliver-political-punch-to-markets-3470273,Reuters,2024-06-05 06:45:37
3542,usd-zar,"No relief for emerging currencies seen as investors ponder elections, potential US easing","By Vivek Mishra and Vuyani Ndaba BENGALURU/JOHANNESBURG (Reuters) - Emerging market currencies will struggle to rebound this year, pressured by a U.S. Federal Reserve that is in...",https://www.investing.com/news/forex-news/no-relief-for-emerging-currencies-seen-as-investors-ponder-elections-potential-us-easing-3470881,Reuters,2024-06-05 02:50:35
3543,usd-zar,"Election anxiety in India, South Africa weigh on EM equities, FX","By Sruthi Shankar (Reuters) - Emerging market stocks looked on course for their steepest fall in seven weeks on Tuesday, with Indian shares slumping on nervousness around election...",https://www.investing.com/news/stock-market-news/election-anxiety-in-india-south-africa-weigh-on-em-equities-fx-3469321,Reuters,2024-06-04 10:15:56
3544,usd-zar,"Morning Bid: Wall Street's growth gasp as rates, dollar, oil skid","A look at the day ahead in U.S. and global markets from Mike Dolan With a still-powerful ""buy the dip"" instinct in stocks, U.S. markets are having a rare bout of jitters about a...",https://www.investing.com/news/stock-market-news/morning-bid-wall-streets-growth-gasp-as-rates-dollar-oil-skid-3469316,Reuters,2024-06-04 10:13:03
3545,usd-zar,"Morning Bid: Wall St eyes election-strewn June, jobs week",A look at the day ahead in U.S. and global markets from Mike Dolan June kicks off with a series of big election results around the world - with big landslides unfolding for...,https://www.investing.com/news/stock-market-news/morning-bid-wall-st-eyes-electionstrewn-june-jobs-week-3467258,Reuters,2024-06-03 10:07:34
3546,usd-zar,South African assets slip on uncertain election outcome,"By Tannur Anders and Karin Strohecker JOHANNESBURG (Reuters) -South Africa's currency, stocks and bonds fell on Thursday amid political uncertainty after election projections...",https://www.investing.com/news/stock-market-news/south-african-assets-slip-on-uncertain-election-outcome-3463759,Reuters,2024-05-30 15:56:18
3547,usd-zar,Morning Bid: Agitated markets wary of June heat,"A look at the day ahead in U.S. and global markets from Mike Dolan This week's bout of bond market anxiety eased a touch on Thursday, but investors wary of heavy sovereign debt...",https://www.investing.com/news/stock-market-news/morning-bid-agitated-markets-wary-of-june-heat-3462743,Reuters,2024-05-30 10:17:34
3548,usd-zar,South African rand strengthens after producer inflation data,"JOHANNESBURG (Reuters) -The South African rand rose on Thursday, after monthly domestic producer inflation came in as expected. At 1550 GMT, the rand traded at 19.0400 against the...",https://www.investing.com/news/forex-news/south-african-rand-strengthens-after-producer-inflation-data-3396607,Reuters,2024-04-25 16:02:14
3549,usd-zar,"S.Africa faces upside risk to inflation, financial conditions - CenBank Governor","By Karin Strohecker WASHINGTON (Reuters) - South Africa faces upside risks to its inflation outlook, Central Bank Governor Lesetja Kganyago said, but the latest data has not shown...",https://www.investing.com/news/economy/safrica-faces-upside-risk-to-inflation-financial-conditions--cenbank-governor-3387541,Reuters,2024-04-20 22:30:35
3550,usd-zar,EM forex to struggle while Fed stays cautious on rate cuts - Reuters poll,By Vivek Mishra and Vuyani Ndaba BENGALURU/JOHANNESBURG (Reuters) - Emerging market currencies won't stage significant recoveries against the dollar in the coming six months if...,https://www.investing.com/news/forex-news/em-forex-to-struggle-while-fed-stays-cautious-on-rate-cuts--reuters-poll-3326842,Reuters,2024-03-06 13:42:35
3551,usd-zar,South African rand extends losses in budget aftermath,"JOHANNESBURG (Reuters) -The South African rand weakened on Friday, extending the previous day's losses to hit its lowest level since October, with analysts citing the impact of...",https://www.investing.com/news/forex-news/south-african-rand-extends-losses-in-budget-aftermath-3312516,Reuters,2024-02-23 15:25:42
3552,usd-zar,Namibia central bank keeps repo rate and key forecasts unchanged,"WINDHOEK (Reuters) - Namibia's central bank kept its main interest rate unchanged for the fourth meeting in a row on Wednesday, sticking to its forecasts for this year's economic...",https://www.investing.com/news/economy/namibia-central-bank-keeps-repo-rate-and-key-forecasts-unchanged-3303053,Reuters,2024-02-14 10:35:43
3553,usd-zar,Emerging market currencies to gain steadily in the near-term: Reuters poll,By Devayani Sathyan and Vuyani Ndaba BENGALURU/JOHANNESBURG (Reuters) - Most emerging market currencies will struggle to recoup this year's losses against the dollar in coming...,https://www.investing.com/news/forex-news/emerging-market-currencies-to-gain-steadily-in-the-nearterm-reuters-poll-3294833,Reuters,2024-02-07 07:51:45
3554,usd-zar,Emerging-market currencies to hold most recent gains vs. dollar- Reuters poll,By Devayani Sathyan BENGALURU (Reuters) - Most emerging-market currencies are set to regain their recent strength later this year after some near-term paralysis as expectations of...,https://www.investing.com/news/economy/emergingmarket-currencies-to-hold-most-recent-gains-vs-dollar-reuters-poll-3267735,Reuters,2024-01-05 01:11:00
3555,usd-zar,"Most EM currencies to rebound in 2024, 'carry trades' still attractive: Reuters poll",By Vuyani Ndaba and Devayani Sathyan JOHANNESBURG/BENGALURU (Reuters) - Most emerging market currencies will recover 2023 losses and trade modestly higher against the dollar next...,https://www.investing.com/news/forex-news/most-em-currencies-to-rebound-in-2024-carry-trades-still-attractive-reuters-poll-3250164,Reuters,2023-12-06 01:25:52
3556,usd-zar,South African rand gains on US Fed's dovish signals,"The South African rand strengthened against the dollar today, buoyed by the US Federal Reserve's dovish comments that signaled potential rate cuts in the future. This shift in...",https://www.investing.com/news/forex-news/south-african-rand-gains-on-us-feds-dovish-signals-93CH-3245487,Investing.com,2023-11-29 09:52:33
3557,usd-zar,Standard Bank CEO refutes Rand manipulation allegations,"Standard Bank Group's CEO, Sim Tshabalala, has publicly refuted claims that the bank was involved in the 2017 Rand-US Dollar manipulation scandal. This statement comes amidst...",https://www.investing.com/news/stock-market-news/standard-bank-ceo-refutes-rand-manipulation-allegations-93CH-3243579,Investing.com,2023-11-27 10:26:00
3558,usd-zar,South African rand gains on US data and Chinese optimism,"JOHANNESBURG - The South African rand has seen a notable appreciation against the US dollar, buoyed by a combination of international and domestic factors. Favorable US inflation...",https://www.investing.com/news/forex-news/south-african-rand-gains-on-us-data-and-chinese-optimism-93CH-3236551,Investing.com,2023-11-16 14:27:27
3559,usd-zar,South African rand rallies amid U.S. inflation data and monetary policy shifts,"The South African rand has experienced a significant rally Tuesday, driven by a combination of US inflation data and shifts in global monetary policy. The currency surged over 2%...",https://www.investing.com/news/forex-news/south-african-rand-rallies-amid-us-inflation-data-and-monetary-policy-shifts-93CH-3235210,Investing.com,2023-11-15 13:54:21
